PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),RESERVOIR_CLASSIFICATION
2012-08-20,Well_#2,0.0,3519,196.615,0.0,19.65098,867.436,60.988,45408,26318,26318,73523,KEMA
2012-08-21,Well_#2,0.0,3547,196.491,0.0,18.83138,0.0,62.13,45408,26318,26318,73523,KEMA
2012-08-22,Well_#2,0.0,3570,196.385,0.0,0.47535,0.0,64.051,45408,26318,26318,73523,KEMA
2012-08-23,Well_#2,0.0,3589,196.293,0.0,0.44736,0.0,64.274,45408,26318,26318,73523,KEMA
2012-08-24,Well_#2,0.0,3609,196.21,0.0,9.23315,85.753,78.878,45408,26318,26318,73523,KEMA
2012-08-25,Well_#2,0.0,3628,196.131,0.0,18.94073,68.58,82.727,45408,26318,26318,73523,KEMA
2012-08-26,Well_#2,0.0,3646,196.056,0.0,0.11494,0.035,58.838,45408,26318,26318,73523,KEMA
2012-08-27,Well_#2,0.0,3661,195.985,0.0,0.10346,0.308,57.284,45408,26318,26318,73523,KEMA
2012-08-28,Well_#2,0.0,3512,188.211,0.0,0.08841,0.639,58.445,45408,26318,26318,73523,KEMA
2012-08-29,Well_#2,0.0,3687,195.858,0.0,0.08805,0.787,58.13,45408,26318,26318,73523,KEMA
2012-08-30,Well_#2,0.0,3695,195.573,0.0,0.0891,0.0,59.735,45408,26318,26318,73523,KEMA
2012-08-31,Well_#2,0.0,3711,195.746,0.0,0.08834,15.695,73.586,45408,26318,26318,73523,KEMA
2012-09-01,Well_#2,0.0,3722,195.65,0.0,0.07993,337.447,70.897,45408,26318,26318,73523,KEMA
2012-09-02,Well_#2,0.0,3710,194.879,0.0,0.06743,1380.4,67.353,45408,26318,26318,73523,KEMA
2012-09-03,Well_#2,16.16,3459,207.252,0.0,37.51087,496.597,137.742,45584,26426,26426,74457,KEMA
2012-09-04,Well_#2,24.0,3308,208.351,0.0,57.16507,478.545,173.581,45876,26599,26599,75874,KEMA
2012-09-05,Well_#2,24.0,3217,208.445,0.0,54.13351,525.656,170.078,46220,26803,26803,76942,KEMA
2012-09-06,Well_#2,24.0,3164,208.449,0.0,52.24051,541.271,164.502,46580,27015,27015,77926,KEMA
2012-09-07,Well_#2,24.0,3124,208.43,0.0,51.68839,544.315,160.756,46950,27233,27233,78781,KEMA
2012-09-08,Well_#2,24.0,3086,208.427,0.0,51.69009,521.961,159.525,47320,27450,27450,79600,KEMA
2012-09-09,Well_#2,24.0,3055,208.398,0.0,51.69489,516.498,157.144,47676,27659,27659,80354,KEMA
2012-09-10,Well_#2,24.0,3032,208.34,0.0,51.66708,506.436,153.273,48010,27857,27857,81061,KEMA
2012-09-11,Well_#2,24.0,2986,208.522,0.0,54.30083,503.551,160.597,48408,28088,28088,81919,KEMA
2012-09-12,Well_#2,24.0,2932,208.555,0.0,55.10509,490.853,158.833,48819,28328,28328,82759,KEMA
2012-09-13,Well_#2,24.0,2900,208.519,0.0,56.01708,479.871,161.382,49247,28580,28580,83577,KEMA
2012-09-14,Well_#2,24.0,2847,208.597,0.0,58.49981,468.485,164.524,49681,28833,28833,84468,KEMA
2012-09-15,Well_#2,24.0,2804,208.58,0.0,60.30109,457.024,164.929,50120,29087,29087,85355,KEMA
2012-09-16,Well_#2,24.0,2749,208.641,0.0,63.82367,451.746,170.205,50635,29388,29388,86286,KEMA
2012-09-17,Well_#2,24.0,2667,208.76,0.0,75.34765,454.393,175.603,51249,29742,29742,87348,KEMA
2012-09-18,Well_#2,24.0,2635,208.409,0.0,90.82637,415.832,162.788,51759,30034,30034,88114,KEMA
2012-09-19,Well_#2,8.31,2711,204.819,0.0,33.80754,350.309,84.841,51868,30098,30098,88290,KEMA
2012-09-20,Well_#2,0.0,2837,200.608,0.0,0.00014,497.239,60.292,51868,30098,30098,88290,KEMA
2012-09-21,Well_#2,0.0,2857,196.494,0.0,0.0,630.322,59.058,51868,30098,30098,88290,KEMA
2012-09-22,Well_#2,0.0,2960,198.307,0.0,0.0,820.447,61.425,51868,30098,30098,88290,KEMA
2012-09-23,Well_#2,0.0,3015,197.555,0.0,0.0,995.352,56.225,51868,30098,30098,88290,KEMA
2012-09-24,Well_#2,0.0,3067,197.128,0.0,0.0,1161.49,57.235,51868,30098,30098,88290,KEMA
2012-09-25,Well_#2,0.0,3175,197.416,0.0,0.0,1347.9,61.206,51868,30098,30098,88290,KEMA
2012-09-26,Well_#2,0.0,3280,197.358,0.0,0.0,1420.7,59.745,51868,30098,30098,88290,KEMA
2012-09-27,Well_#2,0.0,3340,197.194,0.0,0.0,1426.58,57.824,51868,30098,30098,88290,KEMA
2012-09-28,Well_#2,0.0,3379,197.032,0.0,0.0,1470.15,57.074,51868,30098,30098,88290,KEMA
2012-09-29,Well_#2,0.0,3414,196.89,0.0,0.0,1522.41,56.759,51868,30098,30098,88290,KEMA
2012-09-30,Well_#2,0.0,3449,196.76,0.0,0.0,1549.02,57.006,51868,30098,30098,88290,KEMA
2012-10-01,Well_#2,0.0,3482,196.639,0.0,0.0,1541.28,56.788,51868,30098,30098,88290,KEMA
2012-10-02,Well_#2,0.0,3510,196.526,0.0,0.0,1541.3,57.69,51868,30098,30098,88290,KEMA
2012-10-03,Well_#2,0.0,3537,196.422,0.0,0.0,1546.53,59.2,51868,30098,30098,88290,KEMA
2012-10-04,Well_#2,0.0,3563,196.327,0.0,0.0,1565.19,60.787,51868,30098,30098,88290,KEMA
2012-10-05,Well_#2,0.0,3587,196.24,0.0,0.0,1615.98,59.22,51868,30098,30098,88290,KEMA
2012-10-06,Well_#2,0.0,3607,196.156,0.0,0.0,1623.46,56.589,51868,30098,30098,88290,KEMA
2012-10-07,Well_#2,0.0,3626,196.077,0.0,0.0,1643.88,56.992,51868,30098,30098,88290,KEMA
2012-10-08,Well_#2,0.0,3644,196.005,0.0,0.0,1663.33,58.958,51868,30098,30098,88290,KEMA
2012-10-09,Well_#2,0.0,3662,195.938,0.0,0.0,1731.75,57.807,51868,30098,30098,88290,KEMA
2012-10-10,Well_#2,0.0,3679,195.874,0.0,0.0,1745.16,56.302,51868,30098,30098,88290,KEMA
2012-10-11,Well_#2,0.0,3695,195.813,0.0,0.0,1692.14,54.069,51868,30098,30098,88290,KEMA
2012-10-12,Well_#2,0.0,3708,195.751,0.0,0.0,1775.94,56.399,51868,30098,30098,88290,KEMA
2012-10-13,Well_#2,6.11,3520,204.313,0.0,13.0552,797.623,96.597,51936,30139,30139,88521,KEMA
2012-10-14,Well_#2,24.0,3324,208.128,0.0,57.23962,391.755,175.577,52042,30202,30202,90166,KEMA
2012-10-15,Well_#2,24.0,3213,208.375,0.0,53.71832,420.811,176.105,52200,30296,30296,91395,KEMA
2012-10-16,Well_#2,24.0,3174,208.295,0.0,50.06448,466.963,163.267,52354,30387,30387,92257,KEMA
2012-10-17,Well_#2,24.0,3154,208.227,0.0,48.66008,464.265,156.293,52504,30475,30475,92971,KEMA
2012-10-18,Well_#2,24.0,3102,208.441,0.0,50.74668,499.221,163.179,52730,30608,30608,93832,KEMA
2012-10-19,Well_#2,24.0,3052,208.433,0.0,49.58719,494.69,157.712,52950,30738,30738,94649,KEMA
2012-10-20,Well_#2,24.0,3030,208.339,0.0,51.30737,487.694,142.169,53158,30861,30861,95350,KEMA
2012-10-21,Well_#2,24.0,2995,208.404,0.0,53.73824,469.82,147.78,53376,30989,30989,96049,KEMA
2012-10-22,Well_#2,24.0,2970,208.381,0.0,54.63264,460.24,148.192,53595,31118,31118,96778,KEMA
2012-10-23,Well_#2,24.0,2926,208.472,0.0,56.57798,443.034,151.71,53848,31269,31269,97514,KEMA
2012-10-24,Well_#2,24.0,2898,208.411,0.0,58.19182,431.862,151.852,54132,31436,31436,98300,KEMA
2012-10-25,Well_#2,24.0,2827,208.591,0.0,53.95061,466.467,158.971,54526,31689,31689,99160,KEMA
2012-10-26,Well_#2,24.0,2772,208.575,0.0,54.79493,461.35,167.638,54944,31959,31959,100006,KEMA
2012-10-27,Well_#2,24.0,2737,208.517,0.0,54.77738,445.424,165.038,55344,32211,32211,100808,KEMA
2012-10-28,Well_#2,24.0,2676,208.665,0.0,65.63513,421.034,169.716,55950,32578,32578,101822,KEMA
2012-10-29,Well_#2,1.69,2658,208.556,0.0,6.44457,429.014,164.684,55954,32580,32580,101829,KEMA
2012-10-30,Well_#2,0.0,2855,200.929,0.0,0.2111,965.427,54.597,55954,32580,32580,101829,KEMA
2012-10-31,Well_#2,0.0,2928,199.5,0.0,0.20044,1060.39,53.406,55954,32580,32580,101829,KEMA
2012-11-01,Well_#2,0.0,2983,198.525,0.0,0.19313,1156.01,53.311,55954,32580,32580,101829,KEMA
2012-11-02,Well_#2,0.0,3056,198.071,0.0,0.16911,1287.62,51.607,55954,32580,32580,101829,KEMA
2012-11-03,Well_#2,0.0,3190,198.054,0.0,0.15603,1389.22,54.47,55954,32580,32580,101829,KEMA
2012-11-04,Well_#2,0.0,3272,197.791,0.0,0.1544,1484.67,55.049,55954,32580,32580,101829,KEMA
2012-11-05,Well_#2,0.0,3325,197.541,0.0,0.15416,1514.6,55.23,55954,32580,32580,101829,KEMA
2012-11-06,Well_#2,0.0,3365,197.332,0.0,0.14654,1516.25,54.71,55954,32580,32580,101829,KEMA
2012-11-07,Well_#2,0.0,3403,197.147,0.0,0.13579,1568.28,54.305,55954,32580,32580,101829,KEMA
2012-11-08,Well_#2,0.0,3439,196.986,0.0,0.14019,1615.05,52.819,55954,32580,32580,101829,KEMA
2012-11-09,Well_#2,0.0,3475,196.841,0.0,0.13202,1640.49,55.218,55954,32580,32580,101829,KEMA
2012-11-10,Well_#2,0.0,3509,196.71,0.0,0.12446,1650.66,54.51,55954,32580,32580,101829,KEMA
2012-11-11,Well_#2,0.0,3541,196.592,0.0,0.13993,1626.51,53.139,55954,32580,32580,101829,KEMA
2012-11-12,Well_#2,0.0,3571,196.485,0.0,0.1389,1637.07,51.272,55954,32580,32580,101829,KEMA
2012-11-13,Well_#2,0.0,3598,196.383,0.0,0.15348,1704.31,51.563,55954,32580,32580,101829,KEMA
2012-11-14,Well_#2,0.0,3626,196.291,0.0,0.14013,1751.0,54.39,55954,32580,32580,101829,KEMA
2012-11-15,Well_#2,0.0,3651,196.206,0.0,0.11978,1749.42,52.18,55954,32580,32580,101829,KEMA
2012-11-16,Well_#2,0.0,3674,196.123,0.0,0.12781,1787.45,50.112,55954,32580,32580,101829,KEMA
2012-11-17,Well_#2,13.26,3474,205.475,0.0,27.1155,618.158,95.9,56017,32619,32619,102238,KEMA
2012-11-18,Well_#2,24.0,3374,207.645,0.0,55.20392,398.335,148.342,56074,32654,32654,103088,KEMA
2012-11-19,Well_#2,24.0,3288,208.096,0.0,58.86154,375.704,165.373,56249,32760,32760,104219,KEMA
2012-11-20,Well_#2,24.0,3134,208.587,0.0,58.86836,418.336,178.629,56502,32912,32912,105644,KEMA
2012-11-21,Well_#2,24.0,3045,208.643,0.0,58.84516,472.319,175.383,56805,33095,33095,106676,KEMA
2012-11-22,Well_#2,24.0,2988,208.623,0.0,58.80122,493.115,161.254,57109,33277,33277,107711,KEMA
2012-11-23,Well_#2,24.0,2942,208.566,0.0,58.79497,474.545,164.562,57410,33456,33456,108621,KEMA
2012-11-24,Well_#2,24.0,2903,208.559,0.0,61.07601,454.586,166.609,57719,33640,33640,109553,KEMA
2012-11-25,Well_#2,24.0,2864,208.504,0.0,63.64545,428.849,155.725,58008,33814,33814,110353,KEMA
2012-11-26,Well_#2,24.0,2830,208.536,0.0,53.75674,431.602,156.969,58320,33999,33999,111206,KEMA
2012-11-27,Well_#2,24.0,2795,208.502,0.0,53.76209,433.779,156.88,58639,34191,34191,112015,KEMA
2012-11-28,Well_#2,24.0,2768,208.464,0.0,53.82577,415.631,159.43,58964,34386,34386,112768,KEMA
2012-11-29,Well_#2,24.0,2748,208.434,0.0,53.81155,403.226,162.852,59286,34579,34579,113511,KEMA
2012-11-30,Well_#2,24.0,2732,208.425,0.0,54.06629,384.508,160.63,59604,34770,34770,114248,KEMA
2012-12-01,Well_#2,24.0,2705,208.488,0.0,54.56969,386.691,154.38,59954,34979,34979,114986,KEMA
2012-12-02,Well_#2,24.0,2682,208.519,0.0,55.28675,374.456,161.346,60306,35190,35190,115731,KEMA
2012-12-03,Well_#2,24.0,2662,208.523,0.0,55.2244,382.754,158.908,60679,35423,35423,116502,KEMA
2012-12-04,Well_#2,24.0,2643,208.536,0.0,55.1004,367.341,152.626,61013,35626,35626,117229,KEMA
2012-12-05,Well_#2,24.0,2632,208.53,0.0,55.12316,358.869,162.362,61369,35842,35842,117978,KEMA
2012-12-06,Well_#2,24.0,2615,208.576,0.0,55.87402,356.883,165.886,61731,36061,36061,118742,KEMA
2012-12-07,Well_#2,24.0,2593,208.618,0.0,57.2588,347.194,157.839,62137,36307,36307,119551,KEMA
2012-12-08,Well_#2,5.66,2587,208.606,0.0,13.56994,334.255,163.804,62235,36367,36367,119743,KEMA
2012-12-09,Well_#2,0.0,2748,201.521,0.0,0.0,915.931,49.447,62235,36367,36367,119743,KEMA
2012-12-10,Well_#2,0.0,2819,200.282,0.0,0.0,946.988,47.436,62235,36367,36367,119743,KEMA
2012-12-11,Well_#2,0.0,2881,199.493,0.0,0.0,1004.19,51.245,62235,36367,36367,119743,KEMA
2012-12-12,Well_#2,0.0,2933,198.814,0.0,0.0,1059.81,52.064,62235,36367,36367,119743,KEMA
2012-12-13,Well_#2,0.0,2991,198.203,0.0,0.0,1166.19,48.178,62235,36367,36367,119743,KEMA
2012-12-14,Well_#2,0.0,3048,197.58,0.0,0.0,1285.51,47.862,62235,36367,36367,119743,KEMA
2012-12-15,Well_#2,0.0,3158,197.715,0.0,0.0,1360.86,49.951,62235,36367,36367,119743,KEMA
2012-12-16,Well_#2,0.0,3267,197.64,0.0,0.0,1475.21,51.615,62235,36367,36367,119743,KEMA
2012-12-17,Well_#2,0.0,3333,197.472,0.0,0.0,1520.01,51.689,62235,36367,36367,119743,KEMA
2012-12-18,Well_#2,0.0,3376,197.301,0.0,0.0,1549.32,52.208,62235,36367,36367,119743,KEMA
2012-12-19,Well_#2,0.0,3412,197.153,0.0,0.0,1531.48,51.176,62235,36367,36367,119743,KEMA
2012-12-20,Well_#2,0.0,3447,197.017,0.0,0.0,1608.17,48.826,62235,36367,36367,119743,KEMA
2012-12-21,Well_#2,0.0,3479,196.891,0.0,0.0,1644.98,49.912,62235,36367,36367,119743,KEMA
2012-12-22,Well_#2,0.0,3509,196.777,0.0,0.0,1677.88,48.724,62235,36367,36367,119743,KEMA
2012-12-23,Well_#2,0.0,3538,196.668,0.0,0.0,1675.82,49.528,62235,36367,36367,119743,KEMA
2012-12-24,Well_#2,0.0,3565,196.571,0.0,0.0,1721.86,48.282,62235,36367,36367,119743,KEMA
2012-12-25,Well_#2,0.0,3590,196.478,0.0,0.0,1669.52,49.093,62235,36367,36367,119743,KEMA
2012-12-26,Well_#2,0.0,3613,196.391,0.0,0.0,1768.71,46.063,62235,36367,36367,119743,KEMA
2012-12-27,Well_#2,0.0,3633,196.308,0.0,0.0,1775.55,48.274,62235,36367,36367,119743,KEMA
2012-12-28,Well_#2,0.0,3651,196.23,0.0,0.0,1706.99,49.2,62235,36367,36367,119743,KEMA
2012-12-29,Well_#2,0.0,3674,196.161,0.0,0.0,1763.18,50.728,62235,36367,36367,119743,KEMA
2012-12-30,Well_#2,0.0,3687,196.091,0.0,0.0,1787.76,49.083,62235,36367,36367,119743,KEMA
2012-12-31,Well_#2,0.0,3700,196.025,0.0,0.0,1743.43,47.566,62235,36367,36367,119743,KEMA
2013-01-01,Well_#2,0.0,3714,195.966,0.0,0.0,1773.41,47.571,62235,36367,36367,119743,KEMA
2013-01-02,Well_#2,0.0,3729,195.909,0.0,0.00218,1779.08,40.658,62235,36367,36367,119743,KEMA
2013-01-03,Well_#2,14.34,3542,205.241,0.0,25.80886,596.161,77.078,62318,36420,36420,119946,KEMA
2013-01-04,Well_#2,24.0,3463,207.541,0.0,48.38147,402.05,124.178,62351,36441,36441,120789,KEMA
2013-01-05,Well_#2,24.0,3299,208.387,0.0,56.06902,369.042,172.34,62445,36501,36501,122255,KEMA
2013-01-06,Well_#2,24.0,3179,208.586,0.0,55.74826,387.143,174.537,62609,36605,36605,123668,KEMA
2013-01-07,Well_#2,24.0,3114,208.574,0.0,52.88354,422.05,170.435,62804,36728,36728,124791,KEMA
2013-01-08,Well_#2,24.0,3067,208.535,0.0,51.42658,439.766,165.735,63009,36857,36857,125760,KEMA
2013-01-09,Well_#2,24.0,3048,208.408,0.0,50.64435,450.489,156.396,63197,36975,36975,126571,KEMA
2013-01-10,Well_#2,24.0,3030,208.341,0.0,49.7477,419.6,151.227,63367,37082,37082,127305,KEMA
2013-01-11,Well_#2,24.0,3022,208.289,0.0,50.03093,405.806,155.064,63524,37180,37180,127990,KEMA
2013-01-12,Well_#2,23.5,2991,208.408,0.0,50.74818,408.901,160.158,63756,37326,37326,128836,KEMA
2013-01-13,Well_#2,24.0,2945,208.487,0.0,51.11389,438.295,160.302,64015,37483,37483,129707,KEMA
2013-01-14,Well_#2,24.0,2934,208.379,0.0,50.57936,410.215,154.593,64214,37605,37605,130434,KEMA
2013-01-15,Well_#2,24.0,2918,208.367,0.0,50.73249,394.518,158.949,64414,37727,37727,131129,KEMA
2013-01-16,Well_#2,24.0,2905,208.345,0.0,50.76158,392.563,159.268,64611,37847,37847,131801,KEMA
2013-01-17,Well_#2,24.0,2887,208.382,0.0,51.22483,378.509,157.65,64808,37968,37968,132505,KEMA
2013-01-18,Well_#2,24.0,2860,208.467,0.0,52.21807,401.017,163.951,65066,38125,38125,133286,KEMA
2013-01-19,Well_#2,13.84,2837,208.266,0.0,32.37503,392.39,156.818,65217,38221,38221,133779,KEMA
2013-01-20,Well_#2,0.0,2988,202.207,0.0,0.0,611.109,52.161,65217,38221,38221,133779,KEMA
2013-01-21,Well_#2,0.0,3053,200.446,0.0,0.0,659.939,46.192,65217,38221,38221,133779,KEMA
2013-01-22,Well_#2,0.0,3109,199.269,0.0,0.0,725.92,49.046,65217,38221,38221,133779,KEMA
2013-01-23,Well_#2,0.0,3161,198.294,0.0,0.0,914.113,49.235,65217,38221,38221,133779,KEMA
2013-01-24,Well_#2,0.0,3207,197.774,0.0,0.0,1072.08,50.767,65217,38221,38221,133779,KEMA
2013-01-25,Well_#2,0.0,3248,197.444,0.0,0.0,1222.48,48.202,65217,38221,38221,133779,KEMA
2013-01-26,Well_#2,0.0,3285,197.195,0.0,0.0,1287.39,51.8,65217,38221,38221,133779,KEMA
2013-01-27,Well_#2,0.0,3319,196.99,0.0,0.0,1399.12,48.605,65217,38221,38221,133779,KEMA
2013-01-28,Well_#2,0.0,3357,196.898,0.0,0.0,1436.51,48.075,65217,38221,38221,133779,KEMA
2013-01-29,Well_#2,0.0,3434,197.013,0.0,0.0,1512.29,43.532,65217,38221,38221,133779,KEMA
2013-01-30,Well_#2,0.0,3503,196.921,0.0,0.0,1581.98,46.685,65217,38221,38221,133779,KEMA
2013-01-31,Well_#2,0.0,3553,196.806,0.0,0.0,1668.1,47.57,65217,38221,38221,133779,KEMA
2013-02-01,Well_#2,0.0,3586,196.698,0.0,0.0,1640.35,47.282,65217,38221,38221,133779,KEMA
2013-02-02,Well_#2,0.0,3617,196.599,0.0,0.0,1710.43,48.456,65217,38221,38221,133779,KEMA
2013-02-03,Well_#2,0.0,3646,196.501,0.0,0.0,1680.19,48.069,65217,38221,38221,133779,KEMA
2013-02-04,Well_#2,0.0,3668,196.407,0.0,0.0,1740.42,47.342,65217,38221,38221,133779,KEMA
2013-02-05,Well_#2,22.08,3523,203.373,0.0,39.11677,715.595,64.157,65282,38261,38261,133982,KEMA
2013-02-06,Well_#2,24.0,3393,207.728,0.0,51.78023,341.003,119.336,65335,38294,38294,134974,KEMA
2013-02-07,Well_#2,24.0,3304,208.12,0.0,52.59287,371.151,154.7,65407,38339,38339,136036,KEMA
2013-02-08,Well_#2,24.0,3218,208.38,0.0,52.54229,412.546,163.092,65526,38414,38414,137092,KEMA
2013-02-09,Well_#2,24.0,3133,208.536,0.0,52.5178,467.625,172.956,65733,38540,38540,138201,KEMA
2013-02-10,Well_#2,24.0,3061,208.586,0.0,52.54499,482.057,171.095,65944,38669,38669,139287,KEMA
2013-02-11,Well_#2,24.0,3004,208.547,0.0,52.12433,490.425,166.077,66252,38857,38857,140225,KEMA
2013-02-12,Well_#2,24.0,2979,208.403,0.0,51.03031,446.573,163.352,66545,39036,39036,141016,KEMA
2013-02-13,Well_#2,24.0,2950,208.384,0.0,51.13038,438.883,162.491,66786,39185,39185,141779,KEMA
2013-02-14,Well_#2,24.0,2926,208.355,0.0,51.06063,434.911,161.019,67026,39332,39332,142538,KEMA
2013-02-15,Well_#2,24.0,2905,208.325,0.0,51.06775,410.265,143.155,67264,39478,39478,143294,KEMA
2013-02-16,Well_#2,24.0,2886,208.304,0.0,51.04001,399.826,141.589,67501,39623,39623,144042,KEMA
2013-02-17,Well_#2,24.0,2871,208.279,0.0,51.02598,400.574,155.682,67733,39767,39767,144785,KEMA
2013-02-18,Well_#2,24.0,2858,208.26,0.0,51.03757,383.288,141.142,68031,39951,39951,145442,KEMA
2013-02-19,Well_#2,24.0,2848,208.237,0.0,50.99348,385.994,148.997,68339,40139,40139,146111,KEMA
2013-02-20,Well_#2,24.0,2834,208.288,0.0,51.63196,379.989,153.691,68636,40325,40325,146793,KEMA
2013-02-21,Well_#2,24.0,2814,208.318,0.0,51.98818,380.345,159.696,68940,40517,40517,147500,KEMA
2013-02-22,Well_#2,24.0,2806,208.291,0.0,51.94115,372.713,157.785,69244,40708,40708,148213,KEMA
2013-02-23,Well_#2,24.0,2799,208.322,0.0,52.64365,355.572,159.089,69571,40913,40913,148931,KEMA
2013-02-24,Well_#2,24.0,2771,208.422,0.0,53.32125,363.766,163.316,69909,41123,41123,149672,KEMA
2013-02-25,Well_#2,5.66,2784,207.977,0.0,15.29728,270.184,144.368,69934,41139,41139,149723,KEMA
2013-02-26,Well_#2,0.0,2959,201.525,0.0,0.0,594.497,50.702,69934,41139,41139,149723,KEMA
2013-02-27,Well_#2,0.75,3014,202.363,0.0,2.54958,233.106,57.07,69935,41139,41139,149725,KEMA
2013-02-28,Well_#2,0.0,3090,199.824,0.0,0.23452,286.123,46.291,69935,41139,41139,149725,KEMA
2013-03-01,Well_#2,0.0,3151,199.081,0.0,0.2631,367.462,43.886,69935,41139,41139,149725,KEMA
2013-03-02,Well_#2,0.0,3204,198.232,0.0,0.24627,513.32,47.79,69935,41139,41139,149725,KEMA
2013-03-03,Well_#2,0.0,3250,197.489,0.0,0.23921,781.457,51.504,69935,41139,41139,149725,KEMA
2013-03-04,Well_#2,0.0,3293,197.23,0.0,0.22699,988.315,49.544,69935,41139,41139,149725,KEMA
2013-03-05,Well_#2,0.0,3332,197.044,0.0,0.21623,1157.25,48.281,69935,41139,41139,149725,KEMA
2013-03-06,Well_#2,0.0,3368,196.89,0.0,0.20126,1265.36,46.723,69935,41139,41139,149725,KEMA
2013-03-07,Well_#2,0.0,3402,196.692,0.0,0.19967,70.221,48.318,69935,41139,41139,149725,KEMA
2013-03-08,Well_#2,0.0,3432,196.361,0.0,0.19915,118.665,58.527,69935,41139,41139,149725,KEMA
2013-03-09,Well_#2,0.0,3461,196.351,0.0,0.19345,804.436,46.207,69935,41139,41139,149725,KEMA
2013-03-10,Well_#2,0.0,3485,196.503,0.0,0.1902,1245.56,47.117,69935,41139,41139,149725,KEMA
2013-03-11,Well_#2,0.0,3505,196.463,0.0,0.18779,1331.94,45.598,69935,41139,41139,149725,KEMA
2013-03-12,Well_#2,0.0,3556,196.531,0.0,0.17978,1427.1,45.102,69935,41139,41139,149725,KEMA
2013-03-13,Well_#2,0.0,3618,196.491,0.0,0.19318,1499.3,45.583,69935,41139,41139,149725,KEMA
2013-03-14,Well_#2,0.0,3668,196.428,0.0,0.20635,1521.29,49.408,69935,41139,41139,149725,KEMA
2013-03-15,Well_#2,0.0,3707,196.361,0.0,0.18322,1559.63,52.255,69935,41139,41139,149725,KEMA
2013-03-16,Well_#2,0.0,3735,196.291,0.0,0.18034,1633.11,52.283,69935,41139,41139,149725,KEMA
2013-03-17,Well_#2,21.76,3602,204.033,0.0,38.02417,700.556,76.327,69985,41171,41171,150489,KEMA
2013-03-18,Well_#2,24.0,3504,207.554,0.0,48.01585,396.527,135.652,70023,41196,41196,151333,KEMA
2013-03-19,Well_#2,24.0,3431,207.955,0.0,49.6261,392.966,142.546,70087,41237,41237,152263,KEMA
2013-03-20,Well_#2,24.0,3369,208.114,0.0,49.52309,421.809,158.151,70168,41289,41289,153121,KEMA
2013-03-21,Well_#2,24.0,3310,208.249,0.0,49.51086,455.753,161.144,70277,41359,41359,154040,KEMA
2013-03-22,Well_#2,24.0,3251,208.381,0.0,50.14034,463.384,164.958,70467,41479,41479,155025,KEMA
2013-03-23,Well_#2,24.0,3184,208.496,0.0,51.09749,473.777,166.546,70711,41633,41633,156002,KEMA
2013-03-24,Well_#2,24.0,3120,208.534,0.0,51.36094,496.4,155.554,70957,41790,41790,156985,KEMA
2013-03-25,Well_#2,24.0,3067,208.516,0.0,51.3471,503.469,163.373,71205,41949,41949,157921,KEMA
2013-03-26,Well_#2,24.0,3015,208.536,0.0,52.27122,482.996,155.827,71471,42121,42121,158834,KEMA
2013-03-27,Well_#2,23.0,2967,208.518,0.0,52.47746,468.4,153.183,71724,42286,42286,159706,KEMA
2013-03-28,Well_#2,24.0,2929,208.494,0.0,52.69936,435.884,165.083,71996,42463,42463,160587,KEMA
2013-03-29,Well_#2,24.0,2885,208.504,0.0,53.1209,431.806,169.435,72271,42641,42641,161482,KEMA
2013-03-30,Well_#2,24.0,2852,208.464,0.0,53.10136,405.87,166.334,72565,42830,42830,162314,KEMA
2013-03-31,Well_#2,24.0,2823,208.439,0.0,53.04932,402.066,166.506,72852,43014,43014,163135,KEMA
2013-04-01,Well_#2,24.0,2798,208.41,0.0,53.12736,395.021,153.201,73152,43205,43205,163930,KEMA
2013-04-02,Well_#2,24.0,2779,208.383,0.0,53.04711,383.648,157.207,73436,43390,43390,164696,KEMA
2013-04-03,Well_#2,24.0,2764,208.361,0.0,53.08238,369.186,162.504,73717,43570,43570,165444,KEMA
2013-04-04,Well_#2,24.0,2751,208.357,0.0,53.41591,363.846,161.151,73999,43750,43750,166241,KEMA
2013-04-05,Well_#2,24.0,2726,208.417,0.0,54.31818,356.548,161.993,74316,43954,43954,167034,KEMA
2013-04-06,Well_#2,20.82,2722,208.051,0.0,43.78913,364.601,151.823,74524,44092,44092,167577,KEMA
2013-04-07,Well_#2,0.0,2843,203.019,0.0,0.0,541.732,67.496,74524,44092,44092,167577,KEMA
2013-04-08,Well_#2,0.0,2928,201.048,0.0,0.69142,158.294,45.456,74524,44092,44092,167577,KEMA
2013-04-09,Well_#2,0.0,2989,200.062,0.0,0.75574,42.019,35.74,74524,44092,44092,167577,KEMA
2013-04-10,Well_#2,0.0,3051,199.393,0.0,0.0,124.88,44.407,74524,44092,44092,167577,KEMA
2013-04-11,Well_#2,0.0,3108,198.571,0.0,0.0,107.446,48.452,74524,44092,44092,167577,KEMA
2013-04-12,Well_#2,0.0,3158,197.888,0.0,0.0,95.024,50.02,74524,44092,44092,167577,KEMA
